time,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,label
0.0,15440,6328,2104,-2,-9,73,15796,-5168,2804,-12,101,-168,11060,-7296,-11892,-982,137,-73,5660,15188,-2460,-591,218,-65,0
0.0334808826446533,15512,6176,2288,-207,-84,58,15724,-5616,2764,-25,105,-131,11192,-7496,-11860,-910,178,-120,5760,15268,-2540,-574,247,-103,0
0.06697988510131841,15404,6380,2264,-169,-73,95,15900,-5260,2792,250,97,-138,11484,-7676,-11816,-922,211,-191,5648,15148,-2488,-550,225,-139,0
0.10019707679748541,15512,6196,2504,-120,-132,94,15912,-5148,2704,13,78,-167,11312,-7296,-12076,-1038,185,-122,5876,15220,-2612,-553,233,-94,0
0.133781909942627,15428,6392,2128,-100,-92,59,15892,-5340,2460,-249,98,-193,11212,-7420,-11784,-990,111,-107,6092,15192,-2556,-538,156,-110,0
0.16758894920349118,15552,6160,1924,-201,-92,69,15720,-5304,2504,76,170,-155,11156,-7372,-12288,-950,106,-54,5636,15184,-2372,-557,182,-102,0
0.2010040283203125,15460,6308,2340,-250,-23,93,15884,-5192,2612,23,148,-148,11256,-7544,-11916,-994,150,-66,5852,15128,-2460,-566,192,-76,0
0.2343809604644776,15492,6324,2172,-253,-32,86,15800,-5212,2664,-5,195,-136,11316,-7228,-11908,-934,171,-84,5780,15184,-2436,-593,210,-102,0
0.2676379680633545,15424,6280,2188,-274,-46,84,15848,-5176,2684,-33,187,-123,11356,-7288,-11972,-959,153,-125,5780,15060,-2424,-586,190,-120,0
0.3008580207824707,15416,6336,2452,-226,-84,62,15740,-5300,2668,51,217,-182,11200,-7352,-11912,-997,95,-87,5720,15056,-2392,-538,125,-129,0
0.3344168663024903,15432,6256,2140,-286,-2,51,15868,-5244,2772,71,206,-195,11168,-7292,-11936,-1023,43,-87,5812,15212,-2476,-469,175,-124,0
0.3679800033569336,15508,6200,2284,-235,-45,77,15660,-5336,3048,89,164,-191,11124,-7672,-11808,-1041,65,-123,5676,15216,-2404,-432,170,-117,0
0.4013938903808594,15488,6316,2348,-208,-5,94,15720,-5284,2680,-67,117,-176,11204,-7496,-12008,-1037,94,-180,5832,15208,-2484,-498,207,-130,0
0.4349699020385743,15520,6240,2300,-157,-81,56,15828,-5280,2748,-15,141,-201,11028,-7448,-11788,-973,113,-154,5764,15164,-2468,-491,181,-134,0
0.46853590011596685,15560,6292,2384,-183,-50,48,15756,-5068,2628,61,144,-184,11324,-7300,-12084,-1000,126,-158,5600,15180,-2388,-546,206,-104,0
0.5019969940185548,15484,6300,2380,-282,-113,62,15828,-5372,2612,80,162,-183,11048,-7412,-12004,-959,162,-130,5804,15172,-2476,-563,192,-115,0
0.5354349613189698,15412,6220,2208,-234,-80,84,15784,-5228,2648,51,205,-217,11220,-7348,-12052,-1273,170,-93,5708,14992,-2800,-528,170,-129,0
0.568675994873047,15380,6216,2128,-306,-21,57,16112,-5220,3032,134,178,-192,11168,-7208,-11988,-957,102,-156,5728,14876,-2552,-558,159,-95,0
0.6020240783691407,15448,6200,2300,-253,53,22,15932,-5188,2760,160,216,-174,11008,-7408,-11840,-992,135,-137,5760,15236,-2528,-553,149,-130,0
0.6354298591613771,15452,6252,2340,-237,3,20,16048,-5316,3060,183,244,-195,11052,-7288,-11832,-1007,98,-157,5808,15072,-2540,-258,142,-145,0
0.6692368984222413,15476,6164,2468,-167,43,33,16124,-5372,2664,89,153,-196,11264,-7516,-11944,-949,136,-167,5744,15148,-2312,-535,207,-135,0
0.7024829387664796,15432,6212,2508,-107,-245,11,15780,-5300,2792,99,197,-220,11256,-7416,-12104,-955,192,-147,5672,15160,-2400,-512,190,-164,0
0.7360658645629884,15324,6356,2304,-113,61,14,16108,-5164,2692,104,209,-198,11288,-7664,-11816,-966,182,-146,5708,15228,-2404,-599,201,-118,0
0.7692720890045167,15592,6272,2244,-175,28,-39,15748,-5144,2652,57,237,-210,11084,-7616,-11820,-986,169,-151,5796,14848,-2496,-597,125,-127,0
0.8023400306701661,15488,6232,2320,-188,24,-30,15848,-5148,2864,91,239,-172,11188,-7444,-11876,-922,188,-142,5764,15132,-2316,-582,172,-148,0
0.8360650539398194,15400,6220,2544,-131,30,252,15900,-5288,2804,104,224,-166,11044,-7652,-11872,-914,229,-171,5664,15280,-2544,-632,178,-136,0
0.8698320388793946,15452,6308,2448,-169,-51,-20,15692,-5252,2840,53,215,-179,11256,-7448,-11900,-943,5,-93,5772,15224,-2516,-597,201,-161,0
0.9036960601806641,15116,6252,2380,-121,-68,254,15796,-5248,2752,-29,194,-167,11396,-7580,-11872,-994,168,-90,5788,15084,-2408,-517,224,-117,0
0.9368789196014404,15212,6312,2340,-81,-17,22,15752,-5288,2872,255,191,-170,11424,-7268,-11948,-1029,73,-129,5868,15288,-2420,-437,121,-134,0
0.9702138900756837,15316,6372,2420,-173,-73,59,15860,-5280,2676,34,217,-174,11504,-7444,-11756,-1067,-44,-92,5704,15152,-2476,-342,146,-107,0
1.0051369667053223,15420,6404,2572,-231,-79,126,15824,-5216,2576,42,164,-196,11244,-7412,-11928,-1088,-48,-106,5656,15232,-2452,-361,124,-73,0
1.0384528636932373,15200,6336,2408,-237,-115,100,15820,-5232,2992,-246,134,-192,11320,-7196,-11796,-1067,-25,-100,5548,15136,-2560,-396,144,-61,0
1.071837902069092,15160,6384,2484,-236,-153,150,15952,-5176,2816,-29,91,-204,11172,-7444,-12008,-1036,25,-107,5832,15112,-2440,-411,149,-76,0
1.1055309772491455,15204,6296,2504,-214,-209,154,15828,-5188,2784,-24,22,-195,11104,-7436,-11996,-1051,39,-114,5752,15160,-2452,-376,196,-76,0
1.138645887374878,15344,6288,2508,-155,-5,170,15844,-5272,2808,-89,-22,-214,11260,-7324,-11876,-1035,19,-126,5708,15164,-2416,-365,163,-67,0
1.1721789836883545,15440,6288,2512,-129,-290,192,15836,-5220,2772,-90,-56,-232,11104,-7404,-11940,-1115,17,-70,5772,15356,-2520,-350,159,-109,0
1.206002950668335,15372,6272,2392,-111,-347,227,15744,-5288,2620,-141,-103,-209,11088,-7520,-11996,-1129,-38,-59,5792,15116,-2492,-301,174,-86,0
1.2394309043884277,15572,6296,2220,-119,-320,220,15864,-5288,2644,-121,-64,-208,10952,-7532,-11928,-1097,-22,-110,5804,15144,-2616,-327,175,-63,0
1.2729730606079102,15380,6276,2252,-123,-289,190,15892,-5156,2744,-88,-68,-219,11260,-7308,-12000,-1093,-33,-115,5880,15208,-2564,-337,149,-88,0
1.3066508769989014,15420,6204,2312,-163,-313,188,15960,-5096,2708,-54,12,-222,11304,-7312,-11896,-1074,-28,-120,5756,15344,-2584,-319,180,-64,0
1.3402099609375,15476,6216,2332,-104,-313,168,15652,-5332,2712,-79,8,-182,11152,-7552,-11784,-1274,70,-112,5728,15032,-2584,-375,507,-126,0
1.3738839626312256,15384,6256,2364,-133,-257,131,15996,-5248,2580,-59,23,-225,11248,-7396,-11932,-774,98,-141,5632,15032,-2664,-446,191,-154,0
1.4074370861053467,15508,6320,2132,-170,-243,137,15960,-5348,2808,-76,26,-224,11096,-7440,-11984,-1082,77,-103,6084,15120,-2732,-422,197,-102,0
1.44087290763855,15440,6252,2184,-203,-269,158,15916,-5032,2672,-74,28,-232,11376,-7328,-12028,-1111,-250,-67,5848,15264,-2812,-408,131,-62,0
1.474349021911621,15468,6152,2252,-151,-177,162,15908,-5280,2600,-102,16,-192,11112,-7612,-12076,-1047,104,-83,5852,15244,-2556,-457,237,-92,0
1.5080759525299072,15468,6232,2476,-163,-126,109,16004,-5224,2772,-91,45,-129,11284,-7344,-12056,-1051,115,-99,5716,15024,-2456,-517,205,-77,0
1.5414960384368896,15324,6268,2280,-205,-203,94,15928,-5180,2468,-85,81,-167,11732,-7236,-11932,-1064,86,-144,5700,15152,-2648,-497,198,-82,0
1.5750129222869873,15532,6252,2208,-150,-180,149,15860,-5172,2784,-48,48,-195,11156,-7172,-12012,-1049,22,-79,5776,15248,-2764,-445,214,-78,0
1.6084349155426025,15528,6176,2144,-98,-152,137,15928,-5232,2592,-72,59,-179,11052,-7408,-12260,-1097,38,-79,5856,15132,-2628,-422,177,-55,0
1.6417789459228516,15440,6200,2064,-61,-141,139,15924,-5292,2536,-65,63,-178,11496,-7364,-12008,-1121,29,-28,5900,15208,-2604,-397,153,-50,0
1.6758968830108643,15484,6216,2232,6,-115,102,15960,-5132,2600,-86,82,-143,11096,-7460,-12052,-1132,58,-49,5788,15096,-2488,-430,189,-69,0
1.7096490859985352,15536,6140,2316,-124,-68,73,16000,-5128,2628,-62,159,-155,11052,-7376,-12036,-1078,55,-43,5596,15220,-2384,-427,205,-75,0
