time,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,label
0.0,15244,2032,6324,-238,-66,134,12600,-9592,5204,-104,80,-28,13776,-5396,-9812,-1010,-55,76,15992,4736,-2348,-555,415,18,0
0.0348939895629883,15224,1920,6328,-237,-58,119,12632,-9656,5256,-97,126,-16,13816,-5624,-9476,-880,46,78,15788,4704,-2164,-621,459,-26,0
0.07110810279846191,15176,1856,6540,-141,-45,101,12540,-9848,5300,-38,188,-4,14308,-5428,-9576,-839,54,76,16120,4752,-2216,-534,500,-104,0
0.1045560836791993,14956,1880,6416,-103,-32,51,12280,-9568,5352,43,179,-49,13916,-5700,-9800,-820,171,-38,16096,4808,-1836,-562,435,-147,0
0.1382439136505127,14952,1964,6580,-115,-76,32,12368,-9712,5392,37,216,-90,13708,-5400,-9584,-893,174,240,16008,4696,-2208,-546,337,-127,0
0.1714560985565186,14908,1884,6620,-155,-104,-254,12064,-9944,5564,0,202,-113,13604,-5744,-9384,-935,68,-41,15912,4856,-1924,-501,280,-143,0
0.2049229145050049,14892,1892,6580,-99,-149,43,12228,-9744,5420,-26,169,-168,13804,-5772,-9952,-933,120,-144,16068,4704,-2044,-467,215,-173,0
0.2383689880371094,15048,1884,6484,-59,-204,55,12300,-9772,5480,24,129,-180,13672,-5728,-9492,-771,115,-166,16048,4624,-2124,-367,151,-161,0
0.2718009948730469,15280,1580,6584,-100,-157,72,12156,-9792,5392,20,171,-165,13712,-5648,-9816,-990,120,-218,15904,4556,-2164,-405,86,-168,0
0.3055241107940674,14940,1844,6484,-118,-126,49,12504,-9948,5356,81,142,-231,14032,-5628,-9604,-967,137,-316,15812,4864,-2092,-460,70,-199,0
0.33903598785400396,14936,1976,6452,-100,-186,23,12560,-9680,5408,117,142,-271,13788,-5652,-9764,-1079,117,-286,16032,4724,-2316,-421,49,-249,0
0.372312068939209,15328,1784,6456,-75,-106,-25,12636,-9716,5388,164,170,-244,13900,-5600,-9656,-958,230,-297,16220,4800,-2208,-319,48,-253,0
0.4059190750122071,15024,2296,6500,-25,-106,-2,12320,-9620,5484,175,62,-208,14000,-5568,-9332,-931,112,-348,15768,4824,-2316,-488,-56,-174,0
0.43934702873229986,15036,2124,6424,-43,-203,37,12576,-9548,5736,46,25,-315,13960,-5444,-9340,-1066,85,-207,15968,5004,-2248,-351,110,-150,0
0.4726130962371827,14848,2052,6148,-67,-163,-3,12560,-9420,5608,58,54,-290,14000,-5624,-9328,-1102,-23,-216,16116,5004,-2196,-450,-37,-154,0
0.50628399848938,14996,2136,6436,-102,-68,-26,12264,-9600,5596,47,80,-201,13756,-5480,-9448,-1146,-40,-126,15848,5036,-2060,-387,-9,-79,0
0.5399019718170167,14904,2148,6420,-169,-23,47,12288,-9516,5616,7,62,-216,13804,-5376,-9460,-1340,-270,-92,15792,4800,-2028,-413,-109,17,0
0.5734219551086427,15016,2088,6476,-215,-66,102,12336,-9568,5560,-35,49,-249,13768,-5520,-9532,-1492,-474,-97,15900,4800,-2172,-328,-156,44,0
0.6068639755249025,14980,1936,6488,-200,-74,142,12316,-9800,5476,-4,-32,-228,13696,-5612,-9616,-1579,-633,-155,15764,4772,-2260,-289,-259,61,0
0.640566110610962,14980,1964,6408,-238,-141,189,12220,-9644,5380,254,-47,-254,13644,-5408,-9708,-1610,-786,-271,15800,4384,-2312,-397,-186,242,0
0.6740939617156984,14892,1876,6516,-225,-164,219,12340,-9740,5448,-12,-79,-274,13768,-5476,-9988,-1610,-717,-255,15884,4680,-2164,-364,-177,-130,0
0.7077770233154298,15332,1596,6492,-175,-198,161,12368,-9732,5352,19,32,-310,13756,-5556,-9972,-1516,-546,-247,15800,4352,-2436,-333,-92,-155,0
0.7410891056060792,15068,1812,6548,-187,-283,106,12344,-9748,5436,34,26,-370,13760,-5388,-10180,-1403,-669,-166,15692,4564,-2340,-355,-111,-58,0
0.774557113647461,15092,1856,6572,-138,-204,92,12392,-9556,5352,55,-98,-318,13400,-5860,-9992,-1191,-490,-85,16268,4736,-2408,-393,15,-11,0
0.8081719875335694,15140,1928,6736,-96,-165,127,12372,-9784,5296,73,12,-239,13916,-5444,-10068,-1277,-511,-257,16016,4376,-2564,-437,33,-92,0
0.8416240215301515,15212,1796,6492,-108,-338,133,12648,-9688,5236,53,-14,-292,13612,-5360,-10216,-804,402,-323,16056,4680,-2480,-545,287,-263,0
0.874861001968384,15280,1696,6204,-48,-1,56,12608,-9504,5088,28,82,-248,13784,-5288,-10148,-603,744,-314,15756,4760,-2616,-481,95,-335,0
0.9083421230316164,15232,1544,6188,-88,-166,-54,12608,-9528,5236,-3,290,-240,13888,-5036,-9980,-638,789,-212,16088,5060,-2564,-587,219,-335,0
0.9419860839843752,15176,1920,6316,-138,-103,-149,12304,-9428,5532,119,351,-208,13728,-5276,-9876,-613,720,-124,15908,4852,-2528,-571,281,-320,0
0.9753389358520509,15148,1816,6216,-98,19,-201,12432,-9444,5344,207,277,-233,13720,-5140,-9912,-528,683,-214,15732,4792,-2416,-544,237,-311,0
1.0088229179382324,15092,1980,6268,-100,7,-193,12536,-9440,5472,184,8,-265,13848,-5292,-9824,-804,371,-198,15852,5000,-2344,-624,246,-264,0
1.0424809455871582,15156,2076,6480,-144,-77,-136,12664,-9728,5560,136,275,-245,13852,-5340,-9704,-1043,248,-170,15948,4792,-2388,-593,173,-283,0
1.0759029388427734,15204,2000,6436,-210,2,-137,12436,-9468,5508,109,361,-193,13836,-5424,-9488,-908,234,-123,15980,4864,-2548,-557,237,-268,0
1.1133761405944824,15276,1992,6488,-130,252,-143,12364,-9508,5520,42,369,-62,13768,-5416,-9712,-872,160,90,15924,4960,-2116,-614,558,-224,0
1.1491680145263672,15220,2004,6496,47,96,-129,12480,-9592,5612,38,354,51,13824,-5564,-9892,-878,41,205,15976,5064,-2112,-584,541,-182,0
1.1840240955352783,15168,2132,6304,-20,181,-41,12480,-9492,5604,67,292,143,13808,-5460,-9760,-929,-160,162,15812,4836,-2400,-485,501,-46,0
1.2199740409851074,15020,2068,6596,-33,154,77,12048,-9588,5540,24,134,103,13776,-5364,-9796,-1053,-248,101,15940,4772,-2232,-430,441,-17,0
1.2549009323120117,14964,2004,6656,-9,36,179,12472,-9600,5488,-60,-1,34,13492,-5424,-9888,-986,-22,-45,15708,4664,-2180,-604,326,-43,0
1.2908029556274416,14940,1992,6748,-200,-199,213,12376,-9640,5408,-256,12,-123,13816,-5540,-9952,-845,324,-132,15992,5100,-1820,-613,255,-147,0
1.3259201049804688,14920,2180,6684,-242,-204,100,12424,-9600,5624,-51,80,-222,13576,-5420,-9896,-1169,168,-98,15828,4940,-2276,-586,175,-105,0
1.3618979454040527,15052,2124,6516,-249,-279,-253,12428,-9888,5376,-128,111,-502,13972,-5192,-9840,-1184,510,-23,16084,4608,-2180,-676,179,-132,0
1.3980309963226318,14860,1960,6488,-187,-509,-54,12372,-9568,5580,-159,164,-282,13588,-5296,-9552,-956,700,-28,15652,4844,-2060,-632,269,-142,0
1.4330050945281982,14976,1944,6448,-207,-175,-87,12400,-9532,5416,-203,146,-511,13736,-5468,-9840,-1053,217,35,15888,4880,-2296,-736,305,-85,0
1.4686510562896726,15252,1952,6388,-503,-121,-82,12476,-9656,5352,-189,283,-239,13880,-5596,-9716,-778,241,11,15956,4624,-2268,-626,286,-161,0
1.5037710666656494,15172,1744,6548,-197,-36,-140,12604,-9624,5256,-6,355,-166,13636,-5484,-9844,-849,308,-249,16016,4784,-2380,-513,342,-232,0
1.5397820472717285,15276,1960,6460,-185,113,-198,12612,-9600,5416,33,424,-142,14028,-5440,-9920,-920,130,-80,16016,4800,-2488,-701,494,-316,0
1.5749599933624268,15248,1764,6552,-146,53,-231,12340,-9920,5256,189,496,-160,13716,-5196,-9744,-743,337,-8,16056,4652,-2144,-800,596,-362,0
1.61086106300354,15136,1808,6436,-98,198,-267,12464,-9560,5596,269,510,-115,13764,-5776,-9560,-421,524,-55,16096,4824,-2024,-747,581,-369,0
1.6461830139160156,14940,2132,6888,-56,196,-280,12388,-9560,5584,223,513,-22,13716,-5820,-9596,-420,741,26,15900,4836,-2012,-673,657,-370,0
1.6821601390838623,14844,2116,6604,-85,224,-274,12164,-9676,5652,177,499,-21,13676,-5508,-9912,-479,600,115,15852,4892,-1888,-1020,639,-284,0
1.7181611061096191,14968,2064,6656,-81,214,-227,12500,-9716,5692,18,440,3,13696,-5452,-9480,-705,484,108,15944,5088,-1960,-679,579,-266,0
1.7540249824523928,14992,2052,6656,-127,192,-161,12532,-9612,5392,-19,456,-22,13780,-5624,-9612,-694,424,131,15820,5032,-2048,-744,564,-217,0
1.7877869606018064,14872,2256,6576,-200,67,-134,12240,-9532,5712,7,347,-47,13840,-5588,-9372,-639,539,159,15660,4800,-1972,-718,616,-193,0
1.8212499618530276,14952,2244,6780,-161,83,-107,12208,-9532,5800,-15,305,-35,13728,-5656,-9424,-590,694,131,15820,5032,-1920,-691,559,-143,0
1.8547430038452146,14752,2052,6588,-150,103,-80,12068,-9612,5476,-3,300,-43,13932,-5580,-9380,-605,594,66,15824,4924,-1812,-675,510,-135,0
1.8880810737609859,14936,2148,6624,-179,67,-30,12344,-9652,5560,-60,280,-24,14052,-5688,-9564,-708,418,161,16056,5092,-1928,-637,533,-170,0
1.921678066253662,15052,2140,6504,-110,125,-78,12444,-9640,5384,-33,373,3,13876,-5760,-9900,-584,591,198,16012,5020,-1972,-648,678,-204,0
1.9554569721221928,14956,2188,6476,-101,297,-153,12240,-9668,5628,115,403,34,13808,-5700,-9584,-554,600,140,15868,5072,-1872,-803,874,-179,0
1.9888670444488525,14948,2076,6604,-87,327,-195,12440,-9680,5440,123,443,64,13916,-5692,-9484,-587,268,213,15888,5036,-1800,-700,789,-265,0
2.022464990615845,15016,2136,6472,-28,381,-1,12512,-9596,5692,177,756,112,13888,-5988,-9360,-512,673,224,15828,4980,-1624,-738,811,-271,0
2.0560979843139653,14808,2296,6672,-55,287,-195,11908,-9800,5776,131,481,89,14020,-5752,-9040,-425,674,150,15812,4972,-1600,-696,671,-274,0
2.089869976043701,14800,2556,6668,-77,218,-161,12060,-9628,5856,47,478,56,13716,-5968,-8976,-633,536,182,15700,4948,-1556,-677,683,-167,0
2.1233749389648433,14960,2224,6952,-100,165,-130,12092,-9804,5736,49,391,71,14056,-6112,-9216,-555,543,94,16056,4960,-1644,-649,599,-195,0
2.1565840244293213,14808,2176,6872,-73,237,-112,12224,-9772,5640,122,373,109,13980,-5900,-9200,-524,631,254,16048,4876,-1460,-633,598,-511,0
2.1903319358825684,14756,2312,6816,8,201,-100,12176,-9544,6104,116,374,40,13908,-5744,-9028,-597,512,-239,15776,5280,-1548,-681,544,-252,0
2.2235469818115234,14632,2484,6760,-116,197,-159,12072,-9628,5820,147,336,-48,14076,-6052,-8944,-727,467,254,15728,5084,-1524,-691,520,-3,0
2.2571489810943604,14720,2328,7124,-146,131,-169,12088,-9716,5876,90,375,-126,13896,-6164,-9136,-724,570,21,15936,5096,-1452,-706,513,-307,0
2.290710926055908,14756,2144,6952,-126,100,-169,12164,-9792,5916,117,374,-113,13904,-6180,-9056,-741,547,114,16052,5072,-1516,-640,599,-309,0
2.3243110179901123,14972,2096,6852,-50,205,-181,11976,-9736,5824,102,444,29,13972,-5932,-8808,-672,716,197,16000,5144,-1360,-635,667,-264,0
2.357593059539795,14652,2080,6800,-136,278,-173,11996,-9672,5664,100,372,64,13964,-6124,-8784,-558,637,135,15836,5140,-1172,-696,644,-224,0
2.3910539150238037,14608,2436,7084,-126,291,-118,12088,-9664,5896,90,354,52,14036,-6056,-8480,-741,457,156,15776,5004,-1364,-663,610,-189,0
2.4244980812072754,14616,2440,7088,-178,277,-46,11996,-9804,6056,115,318,61,13968,-5900,-8844,-816,332,115,15680,5148,-1180,-641,574,-162,0
2.4583511352539062,14620,2336,6832,-159,204,-100,12128,-9816,5824,105,304,252,13960,-6176,-8812,-832,497,69,15852,4992,-1464,-590,450,-185,0
2.4914870262145996,14616,2388,7376,-176,108,-50,11640,-9964,6072,86,511,-38,13960,-6224,-8756,-873,274,34,15688,5124,-1400,-534,268,-180,0
2.52498197555542,14528,2380,7116,-120,-55,7,11940,-9796,6004,35,170,-179,13964,-6248,-8744,-1010,188,-255,15684,5240,-1216,-570,261,-143,0
2.5587329864501953,14656,2436,6960,-60,-116,-11,11900,-9800,6020,-84,154,-197,13884,-6244,-8688,-1031,186,-58,15720,5116,-1256,-537,158,-185,0
2.592289924621582,14424,2320,7068,-128,-91,-108,12028,-9704,5868,-52,300,-198,13920,-6136,-8768,-770,276,-34,15960,5156,-1356,-539,153,-196,0
2.62598991394043,14644,2304,6808,-202,10,-100,11876,-9684,5960,48,306,-137,13920,-6248,-8480,-923,221,-47,15800,5128,-1148,-685,334,-190,0
2.6595749855041504,14624,2464,7008,-162,98,-88,11872,-9852,6000,250,285,-112,13960,-6240,-8804,-917,202,-42,15896,5080,-1280,-700,459,-176,0
2.693092107772827,14808,2492,6860,-226,83,-73,11892,-9776,6092,-40,264,-62,13888,-6304,-8740,-936,136,107,16108,5188,-1236,-744,630,-148,0
2.726248025894165,15072,2468,7328,-149,220,-117,12072,-9844,5988,2,367,11,14028,-6172,-8784,-782,299,207,16100,5372,-1360,-633,693,-253,0
2.7623379230499268,14648,2312,7068,-130,325,-181,11912,-9808,5900,126,500,64,14188,-6264,-8576,-257,619,165,15624,5268,-1044,-748,646,-222,0
2.7982370853424072,14444,2612,7096,-166,312,-191,11540,-9908,6084,109,501,41,13940,-6192,-8588,-592,545,153,15772,5352,-1108,-611,597,-170,0
2.83358097076416,14492,2468,7016,-202,236,-158,11752,-9776,6216,113,454,24,13964,-6368,-8556,-794,419,148,15600,4960,-1096,-573,535,-188,0
2.8697669506073,14332,2408,7348,-105,155,-61,11544,-9848,6072,114,284,-41,13796,-6620,-8572,-918,284,220,15892,5216,-908,-539,239,-171,0
2.9048049449920654,14428,2540,7352,-89,14,12,11684,-9804,6028,47,149,-150,13864,-6276,-8600,-1052,187,-112,15868,5344,-1120,-500,80,-123,0
2.940938949584961,14336,2412,7340,-191,-69,62,11876,-9812,6040,48,159,-179,13856,-6348,-8740,-1185,53,-187,15708,5124,-1116,-375,58,-108,0
2.97590708732605,14816,2788,7056,-159,-164,134,11796,-9916,6104,21,38,-202,13664,-6440,-8624,-1183,11,-173,15712,4988,-968,-368,-27,-71,0
3.0114860534667973,14344,2524,7204,-110,-217,216,11596,-9480,5904,-10,-100,-262,13820,-6368,-8608,-1268,-162,-493,15940,5148,-1084,-321,-68,-83,0
3.0482800006866455,14524,2456,7272,-118,-355,505,11524,-9800,6036,-47,-186,-325,13972,-6176,-8688,-1329,-299,-276,16048,5164,-1248,-342,-91,-11,0
3.083395004272461,14808,2328,7332,-106,-372,227,11896,-9832,6020,-68,-202,-327,14224,-6228,-8724,-1312,-214,-284,16044,5256,-1256,-329,-71,-116,0
3.119265079498291,14672,2464,7028,-109,-390,169,11780,-9904,6096,-45,-94,-305,14040,-6312,-8636,-1151,56,-507,15916,5012,-1060,-208,-71,-193,0
3.154263973236084,14684,2392,7008,-49,-469,187,11764,-9852,6108,-56,-90,-310,13800,-6340,-8680,-1071,107,-294,15876,5068,-1176,-210,-101,-146,0
3.189913034439087,14380,2500,7324,-10,-459,227,12012,-9668,5960,-51,-165,-316,13844,-6316,-8788,-1168,8,-350,16068,5372,-1280,-286,-122,-162,0
3.224406003952026,14636,2392,6996,-56,-450,143,12084,-9756,5896,-32,-66,-357,13892,-6228,-8800,-1095,134,-328,16124,5236,-1428,-306,-75,-248,0
3.259948968887329,14836,2452,6872,-100,-353,101,12000,-9716,6040,44,27,-273,14332,-6180,-8788,-933,290,-314,16092,5096,-1316,-234,-126,-226,0
3.2950029373168945,14644,2464,7148,-81,-4,135,11788,-9640,5996,52,-13,-236,13972,-6160,-8792,-948,236,-275,16108,4912,-1376,-228,-173,-197,0
3.3301670551300053,14660,2548,6984,-169,-211,151,11992,-9716,6044,57,2,-190,14032,-6024,-8868,-955,172,-305,15840,5264,-1348,-401,-124,-131,0
3.365437984466553,14744,2504,7092,-173,-165,146,12104,-9512,6044,15,23,-215,14120,-6124,-8628,-1074,105,-197,15900,5088,-1280,-298,-90,-142,0
3.4009130001068115,14776,2532,6924,-137,-168,163,12200,-9532,5928,-43,3,-165,13988,-5992,-8892,-1070,45,-114,15896,5332,-1552,-389,-32,-30,0
3.436306953430176,14672,2504,6996,-265,-107,158,12100,-9560,5864,-51,32,-163,14228,-5944,-8532,-1222,-231,-65,15668,5244,-1372,-431,113,79,0
3.46989107131958,14676,2392,6472,-341,-17,208,11812,-9652,5920,-8,-30,-125,14124,-6204,-8556,-1123,-431,-81,15936,5128,-1040,-479,155,170,0
3.503216028213501,14652,2396,7216,-347,97,270,11916,-9884,5916,51,-50,-38,14012,-6320,-8796,-1131,-414,253,16016,4904,-1012,-428,275,169,0
3.5365550518035893,14768,2336,7024,-241,185,238,12092,-9816,6140,54,-68,23,14012,-6320,-8828,-1181,-265,90,16048,5208,-1320,-463,241,155,0
3.570276021957397,14692,2504,7352,-251,239,167,11908,-9816,5932,-47,58,-14,13912,-5944,-8784,-1223,-169,90,15876,5268,-1536,-582,92,152,0
3.603631973266602,14636,2472,7124,-396,119,106,12000,-9592,6136,-159,150,-166,13868,-6008,-8880,-1263,-109,55,15712,5168,-1408,-523,-150,135,0
3.6372880935668945,14468,2400,7024,-766,-244,59,11920,-9516,5980,-193,178,-279,13928,-6012,-8864,-1486,-238,70,15772,5104,-1620,-548,-175,202,0
3.6707849502563485,14824,2312,6972,-258,-68,65,11876,-9724,5948,-225,130,-316,13960,-6072,-8960,-1497,-457,8,15808,4984,-1512,-475,-330,222,0
