time,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,label
0.0,15564,3988,4832,-230,-67,41,14196,-6384,5816,-74,183,-197,12804,-4816,-11620,-998,119,-54,14616,6252,-5276,-544,290,-154,0
0.033029079437255804,15444,3868,4828,-183,-69,21,14208,-6460,5792,-7,167,-147,12760,-5072,-11672,-932,168,-122,14336,6040,-5148,-480,200,-204,0
0.0665340423583984,15420,4052,4756,-110,-141,47,14320,-6652,5736,-4,165,-168,12788,-4744,-11636,-937,134,-154,14804,6352,-5196,-457,106,-106,0
0.1001899242401123,15336,4016,4732,-204,-132,78,14128,-6344,5928,-78,144,-187,12616,-4816,-11764,-1064,-12,-47,14364,6060,-5284,-497,160,-69,0
0.1335239410400391,15408,4016,4796,-251,-172,122,14020,-6384,5724,-24,110,-185,12844,-4848,-11400,-1001,-21,-79,14512,6028,-5160,-444,140,-42,0
0.1670939922332764,15444,3940,4752,-174,-153,154,14172,-6284,5900,-41,33,-170,12824,-4836,-11724,-1034,-23,-68,14528,6048,-5148,-415,123,-55,0
0.2008368968963623,15480,4004,4856,-124,-166,138,14236,-6584,5916,-87,51,-136,12856,-4904,-11992,-992,90,-41,14588,6120,-5124,-466,175,-78,0
0.23433589935302732,15360,4008,4792,-150,-177,126,14064,-6196,6100,-124,94,-170,12764,-4780,-11688,-968,99,-95,14468,5928,-5256,-481,205,-94,0
0.26796507835388184,15360,4000,4752,-145,-213,112,14188,-6296,5652,-116,66,-183,12740,-4792,-11700,-1277,102,-118,14352,6124,-5204,-519,159,-97,0
0.301285982131958,15368,3884,4720,-143,-241,122,14108,-6352,5764,-142,31,-202,12764,-4796,-11660,-1060,98,-108,14588,6160,-5216,-439,130,-100,0
0.33481693267822266,15436,3924,4596,-175,-240,110,14168,-6208,5704,-119,47,-241,12792,-4792,-11668,-1082,30,-72,14532,6184,-5332,-461,39,-90,0
0.3683431148529053,15440,3916,4756,-196,-235,133,14252,-6640,5680,-77,36,-223,13036,-4736,-11680,-1043,51,-64,14792,5968,-5248,-467,62,-96,0
0.40195202827453613,15468,3956,4700,-184,-244,101,14312,-6372,5628,-53,58,-209,12804,-4848,-11780,-1046,73,-70,14548,6092,-5392,-437,97,-64,0
0.43527698516845703,15496,3912,5068,-161,-186,99,14244,-6620,5748,-70,60,-185,12580,-4812,-11628,-1004,57,-59,14620,6244,-5308,-488,172,-104,0
0.4727818965911865,15484,3992,4412,-127,-209,116,14232,-6384,6056,-80,63,-204,12832,-4816,-11748,-982,110,-100,14768,6352,-5256,-484,138,-108,0
0.5085289478302002,15524,3868,4656,-149,-180,89,14248,-6312,5792,-112,87,-212,12824,-4836,-11676,-960,154,-141,14592,6052,-5352,-493,205,-150,0
0.5441551208496094,15480,3872,4740,-100,-193,89,14192,-6344,5484,-41,85,-196,12732,-4780,-11556,-946,152,-113,14800,6168,-5248,-476,171,-161,0
0.5794310569763184,15456,4036,4760,-115,-175,69,14264,-6288,5572,-21,74,-213,13052,-4736,-11608,-969,121,-146,14548,6228,-5256,-476,116,-138,0
0.6150529384613037,15412,3984,4760,-137,-236,68,14116,-6328,5824,-104,109,-168,12828,-4832,-11624,-995,133,-96,14492,6340,-4900,-486,179,-110,0
0.6508259773254395,15472,3912,4848,-107,-213,70,14240,-6436,5704,-64,61,-217,12896,-4784,-11564,-980,143,-119,14484,6092,-5288,-459,102,-178,0
0.6870770454406738,15568,3952,4680,-155,-206,75,14324,-6328,5708,254,126,-222,12848,-4744,-11576,-999,107,-143,14564,6204,-5212,-490,129,-146,0
0.7229299545288086,15340,3964,4596,-188,-217,65,14252,-6368,5592,-84,96,-244,12804,-4696,-11672,-1109,30,-51,14440,6016,-5288,-457,83,-68,0
0.7578151226043701,15548,3892,4696,-212,-192,86,14144,-6640,5676,28,105,-207,12812,-4856,-11688,-988,124,-132,14400,6048,-5264,-501,140,-184,0
0.792975902557373,15496,3860,4644,-120,-57,5,14256,-6376,5392,33,194,-178,13012,-4768,-11924,-957,191,-94,14748,6364,-5416,-595,179,-172,0
0.828848123550415,15512,3884,4684,-144,-55,-33,14280,-6340,5628,37,1,-167,12852,-4716,-11608,-947,231,-51,14460,6048,-5472,-554,191,-169,0
0.864609956741333,15464,3924,4440,-151,-73,-254,14092,-6324,5428,33,250,-159,12780,-4620,-11620,-1005,127,-79,14576,6112,-5468,-484,114,-99,0
0.9003911018371583,15412,3944,4720,-175,-65,42,14116,-6268,5872,69,160,-191,12976,-4832,-11708,-1029,-246,-87,14600,6172,-5400,-416,119,-54,0
0.9366040229797363,15564,3900,4608,-127,-39,55,14248,-6412,5792,0,167,-106,12624,-4780,-11632,-778,12,-255,14592,6168,-5344,-472,232,-26,0
0.9714961051940918,15516,3856,4780,-137,-5,33,14296,-6400,5668,62,194,-106,12796,-4792,-11708,-903,44,-41,14560,6052,-5336,-544,293,-140,0
