time,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4,label
0.0,14024,5056,6652,-158,-113,63,11096,-8736,7816,53,139,-260,14672,-2768,-9340,-1064,121,-145,14084,3952,-7280,-477,-246,-211,0
0.0355219841003418,13984,5052,6692,-78,-67,40,11096,-8608,7784,32,125,-227,14820,-2800,-9420,-769,63,-146,14380,4080,-7304,-453,76,-157,0
0.0707709789276124,14192,5048,6636,-151,-70,76,11144,-8716,7804,48,146,-180,14752,-2812,-9696,-1019,98,-36,14428,3856,-7176,-456,191,-81,0
0.10605788230896,14152,5072,6480,-108,-104,77,11128,-8788,7844,-67,189,-168,14784,-2828,-9364,-1023,56,-49,14448,4080,-7184,-539,161,-91,0
0.1412119865417481,13940,4976,6428,-182,-32,136,11012,-8732,7792,-114,17,-143,14832,-2832,-9400,-960,163,-80,14384,3996,-7256,-501,147,-127,0
0.17693495750427252,14148,5012,6596,-156,-60,118,11048,-8768,7800,-50,80,-157,14928,-2784,-9296,-986,23,-19,14392,4120,-7240,-486,255,-105,0
0.2120280265808106,13868,4944,6848,-103,-71,95,11236,-8844,7788,-6,104,-168,14728,-2780,-9480,-990,96,-17,14388,4012,-7296,-471,233,-91,0
0.24756288528442394,14028,5020,6676,-169,-86,99,11128,-8800,8076,6,129,-162,14700,-3060,-9696,-1012,95,-117,14312,4012,-7280,-494,150,-124,0
0.2829339504241944,14016,4900,6788,-157,-50,99,11184,-8712,7868,-37,127,-179,14752,-2884,-9464,-1011,113,-48,14368,3852,-7228,-523,160,-133,0
0.3185429573059083,14048,4952,6896,-226,-23,96,11056,-8812,7832,8,128,-179,14700,-2772,-9336,-1013,68,-78,14584,4068,-7268,-475,103,-114,0
0.3543808460235596,13860,5084,6800,-151,-82,94,11148,-8796,7780,-70,112,-184,14772,-2836,-9644,-1041,38,-7,14580,3956,-7256,-481,189,-91,0
0.3894269466400147,14120,4620,6876,-181,-98,116,11128,-8788,7804,-55,99,-179,14812,-2892,-9556,-1013,41,-102,14356,4084,-7388,-461,98,-101,0
0.4253840446472169,13956,4972,6676,-230,-115,100,11132,-8840,7844,-115,100,-201,14604,-2856,-9564,-1037,48,-108,14292,4108,-7244,-464,110,-106,0
0.46082687377929693,14068,4948,6808,-120,-133,105,11084,-8812,7884,-84,89,-203,14660,-2780,-9336,-1053,252,-67,14412,4016,-6956,-474,93,-66,0
0.496048927307129,14140,5088,6612,-216,-70,110,11100,-8852,7852,-65,42,-204,14768,-2844,-9504,-1072,-62,-86,14484,3964,-7348,-440,23,-59,0
0.5316460132598878,14052,4964,6892,-219,-126,143,11056,-8856,7844,-88,11,-179,14824,-3060,-9444,-1109,-40,-89,14336,4020,-7180,-475,39,-102,0
0.5670168399810792,14068,4988,6756,-199,-104,110,11152,-8788,7932,-72,19,-191,14696,-2796,-9340,-1096,-46,-44,14444,3996,-7180,-464,105,-51,0
0.6020808219909669,14240,5308,6896,-193,-128,127,11084,-8832,7816,-147,40,-189,14648,-2812,-9588,-1074,-95,-18,14320,4016,-7348,-436,62,-8,0
0.6380338668823243,14264,4988,6608,-197,-135,148,11096,-8880,7820,-110,11,-178,14832,-2592,-9520,-1096,-121,-41,14320,3884,-7348,-419,69,-20,0
